sheet,cell,media_name,stack_bb,hero_pos,villain_pos,spot,suggested_filename,positions_found,spot_hints,near_up,near_left,near_corner
Main,V33,image344.png,60bb,UTG,UTG,rfi,60bb_utg_vs_utg_Main_V33.png,UTG;BTN;SB;BB,,,,
Main,U34,image345.png,60bb,CO,UTG,rfi,60bb_co_vs_utg_Main_U34.png,CO;BTN;SB;BB;UTG,,,,
Main,V34,image345.png,60bb,SB,UTG,rfi,60bb_sb_vs_utg_Main_V34.png,SB;BB;UTG,,,,
Main,U35,image346.png,60bb,HJ,UTG,rfi,60bb_hj_vs_utg_Main_U35.png,HJ;BTN;SB;BB;UTG,,,,
Main,V35,image346.png,60bb,HJ,UTG,rfi,60bb_hj_vs_utg_Main_V35.png,HJ;BB;UTG,,,,
Main,U36,image347.png,60bb,CO,UTG,rfi,60bb_co_vs_utg_Main_U36.png,CO;SB;BB;UTG;HJ,,,,
Main,V36,image347.png,60bb,CO,UTG,jam,60bb_co_vs_utg_Main_V36.png,CO;UTG;HJ,,,,
Main,U37,image348.png,60bb,BTN,UTG,rfi,60bb_btn_vs_utg_Main_U37.png,BTN;BB;UTG;HJ;CO,,,,
Main,V37,image348.png,60bb,BTN,UTG,jam,60bb_btn_vs_utg_Main_V37.png,BTN;UTG;HJ;CO,,,,
Main,U38,image349.png,60bb,SB,UTG,rfi,60bb_sb_vs_utg_Main_U38.png,SB;UTG;HJ;CO;BTN,,,,
Main,V38,image349.png,60bb,SB,UTG,jam,60bb_sb_vs_utg_Main_V38.png,SB;UTG;HJ;CO;BTN,,,,
Main,U39,image350.png,60bb,BB,UTG,rfi,60bb_bb_vs_utg_Main_U39.png,BB;UTG;HJ;CO;BTN;SB,,,,
Main,V39,image350.png,60bb,BB,UTG,jam,60bb_bb_vs_utg_Main_V39.png,BB;UTG;HJ;CO;BTN;SB,,,,
Main,Y32,image351.png,100bb,UTG,UTG,rfi,100bb_utg_vs_utg_Main_Y32.png,UTG;HJ;CO;BTN;SB;BB,,,,
Main,Z32,image351.png,100bb,UTG,UTG,rfi,100bb_utg_vs_utg_Main_Z32.png,UTG;CO;BTN;SB;BB,,,,
Main,Y33,image352.png,100bb,UTG,UTG,rfi,100bb_utg_vs_utg_Main_Y33.png,UTG;HJ;CO;BTN;SB;BB,,,,
Main,Z33,image352.png,100bb,UTG,UTG,rfi,100bb_utg_vs_utg_Main_Z33.png,UTG;BTN;SB;BB,,,,
Main,Y34,image353.png,100bb,CO,UTG,rfi,100bb_co_vs_utg_Main_Y34.png,CO;BTN;SB;BB;UTG,,,,
Main,Z34,image353.png,100bb,SB,UTG,rfi,100bb_sb_vs_utg_Main_Z34.png,SB;BB;UTG,,,,
Main,Y35,image354.png,100bb,HJ,UTG,rfi,100bb_hj_vs_utg_Main_Y35.png,HJ;BTN;SB;BB;UTG,,,,
Main,Z35,image354.png,100bb,HJ,UTG,rfi,100bb_hj_vs_utg_Main_Z35.png,HJ;BB;UTG,,,,
Main,Y36,image355.png,100bb,CO,UTG,rfi,100bb_co_vs_utg_Main_Y36.png,CO;SB;BB;UTG;HJ,,,,
Main,Z36,image355.png,100bb,CO,UTG,,100bb_co_vs_utg_Main_Z36.png,CO;UTG;HJ,,,,
Main,Y37,image356.png,100bb,BTN,UTG,rfi,100bb_btn_vs_utg_Main_Y37.png,BTN;BB;UTG;HJ;CO,,,,
Main,Z37,image356.png,100bb,BTN,UTG,,100bb_btn_vs_utg_Main_Z37.png,BTN;UTG;HJ;CO,,,,
Main,Y38,image357.png,100bb,SB,UTG,rfi,100bb_sb_vs_utg_Main_Y38.png,SB;UTG;HJ;CO;BTN,,,,
Main,Z38,image357.png,100bb,SB,UTG,,100bb_sb_vs_utg_Main_Z38.png,SB;UTG;HJ;CO;BTN,,,,
Main,Y39,image358.png,100bb,BB,UTG,rfi,100bb_bb_vs_utg_Main_Y39.png,BB;UTG;HJ;CO;BTN;SB,,,,
Main,Z39,image358.png,100bb,BB,UTG,,100bb_bb_vs_utg_Main_Z39.png,BB;UTG;HJ;CO;BTN;SB,,,,
Main,U50,image359.png,60bb,UTG,UTG,rfi,60bb_utg_vs_utg_Main_U50.png,UTG;HJ;CO;BTN;SB;BB,,,,
Main,V50,image359.png,60bb,UTG,UTG,,60bb_utg_vs_utg_Main_V50.png,UTG;HJ;CO;BTN;SB;BB,,,,
Main,U51,image360.png,60bb,UTG,UTG,rfi,60bb_utg_vs_utg_Main_U51.png,UTG;HJ;CO;BTN;SB;BB,,,,
Main,V51,image360.png,60bb,UTG,UTG,,60bb_utg_vs_utg_Main_V51.png,UTG;CO;BTN;SB;BB,,,,
Main,U52,image361.png,60bb,HJ,UTG,rfi,60bb_hj_vs_utg_Main_U52.png,HJ;CO;BTN;SB;BB;UTG,,,,
Main,V52,image361.png,60bb,BTN,UTG,,60bb_btn_vs_utg_Main_V52.png,BTN;SB;BB;UTG,,,,
Main,U53,image362.png,60bb,HJ,UTG,rfi,60bb_hj_vs_utg_Main_U53.png,HJ;CO;BTN;SB;BB;UTG,,,,
Main,V53,image362.png,60bb,HJ,UTG,rfi,60bb_hj_vs_utg_Main_V53.png,HJ;SB;BB;UTG,,,,
Main,U54,image363.png,60bb,CO,UTG,rfi,60bb_co_vs_utg_Main_U54.png,CO;BTN;SB;BB;UTG;HJ,,,,
Main,V54,image363.png,60bb,CO,UTG,rfi,60bb_co_vs_utg_Main_V54.png,CO;BB;UTG;HJ,,,,
Main,U55,image364.png,60bb,BTN,UTG,rfi,60bb_btn_vs_utg_Main_U55.png,BTN;SB;BB;UTG;HJ;CO,,,,
Main,V55,image364.png,60bb,BTN,UTG,rfi,60bb_btn_vs_utg_Main_V55.png,BTN;UTG;HJ;CO,,,,
Main,U56,image365.png,60bb,SB,UTG,rfi,60bb_sb_vs_utg_Main_U56.png,SB;BB;UTG;HJ;CO;BTN,,,,
Main,V56,image365.png,60bb,SB,UTG,jam,60bb_sb_vs_utg_Main_V56.png,SB;UTG;HJ;CO;BTN,,,,
Main,U57,image366.png,60bb,SB,UTG,rfi,60bb_sb_vs_utg_Main_U57.png,BB;UTG;HJ;CO;BTN;SB,,,,
Main,V57,image366.png,60bb,SB,UTG,jam,60bb_sb_vs_utg_Main_V57.png,BB;UTG;HJ;CO;BTN;SB,,,,
Main,Y50,image367.png,100bb,UTG,UTG,rfi,100bb_utg_vs_utg_Main_Y50.png,UTG;HJ;CO;BTN;SB;BB,,,,
Main,Z50,image367.png,100bb,UTG,UTG,,100bb_utg_vs_utg_Main_Z50.png,UTG;HJ;CO;BTN;SB;BB,,,,
Main,Y51,image368.png,100bb,UTG,UTG,rfi,100bb_utg_vs_utg_Main_Y51.png,UTG;HJ;CO;BTN;SB;BB,,,,
Main,Z51,image368.png,100bb,UTG,UTG,,100bb_utg_vs_utg_Main_Z51.png,UTG;CO;BTN;SB;BB,,,,
Main,Y52,image369.png,100bb,HJ,UTG,rfi,100bb_hj_vs_utg_Main_Y52.png,HJ;CO;BTN;SB;BB;UTG,,,,
Main,Z52,image369.png,100bb,BTN,UTG,,100bb_btn_vs_utg_Main_Z52.png,BTN;SB;BB;UTG,,,,
Main,Y53,image370.png,100bb,HJ,UTG,rfi,100bb_hj_vs_utg_Main_Y53.png,HJ;CO;BTN;SB;BB;UTG,,,,
Main,Z53,image370.png,100bb,HJ,UTG,rfi,100bb_hj_vs_utg_Main_Z53.png,HJ;SB;BB;UTG,,,,
Main,Y54,image371.png,100bb,CO,UTG,rfi,100bb_co_vs_utg_Main_Y54.png,CO;BTN;SB;BB;UTG;HJ,,,,
Main,Z54,image371.png,100bb,CO,UTG,rfi,100bb_co_vs_utg_Main_Z54.png,CO;BB;UTG;HJ,,,,
Main,Y55,image372.png,100bb,BTN,UTG,rfi,100bb_btn_vs_utg_Main_Y55.png,BTN;SB;BB;UTG;HJ;CO,,,,
Main,Z55,image372.png,100bb,BTN,UTG,rfi,100bb_btn_vs_utg_Main_Z55.png,BTN;UTG;HJ;CO,,,,
Main,Y56,image373.png,100bb,SB,UTG,rfi,100bb_sb_vs_utg_Main_Y56.png,SB;BB;UTG;HJ;CO;BTN,,,,
Main,Z56,image373.png,100bb,SB,UTG,,100bb_sb_vs_utg_Main_Z56.png,SB;UTG;HJ;CO;BTN,,,,
Main,Y57,image374.png,100bb,SB,UTG,rfi,100bb_sb_vs_utg_Main_Y57.png,BB;UTG;HJ;CO;BTN;SB,,,,
Main,Z57,image374.png,100bb,SB,UTG,,100bb_sb_vs_utg_Main_Z57.png,BB;UTG;HJ;CO;BTN;SB,,,,
Main,U61,image375.png,60bb,UTG,UTG,rfi,60bb_utg_vs_utg_Main_U61.png,UTG;HJ;CO;BTN;SB;BB,,,,
Main,V61,image375.png,60bb,UTG,UTG,,60bb_utg_vs_utg_Main_V61.png,UTG;BTN;SB;BB,,,,
Main,U62,image376.png,60bb,UTG,UTG,rfi,60bb_utg_vs_utg_Main_U62.png,UTG;CO;BTN;SB;BB,,,,
Main,V62,image376.png,60bb,UTG,UTG,,60bb_utg_vs_utg_Main_V62.png,UTG;SB;BB,,,,
Main,U63,image377.png,60bb,BTN,UTG,rfi,60bb_btn_vs_utg_Main_U63.png,BTN;SB;BB;UTG,,,,
Main,V63,image377.png,60bb,BB,UTG,rfi,60bb_bb_vs_utg_Main_V63.png,BB;UTG,,,,
Main,U64,image378.png,60bb,HJ,UTG,rfi,60bb_hj_vs_utg_Main_U64.png,HJ;SB;BB;UTG,,,,
Main,V64,image378.png,60bb,HJ,UTG,rfi,60bb_hj_vs_utg_Main_V64.png,HJ;BB;UTG,,,,
Main,U65,image379.png,60bb,CO,UTG,rfi,60bb_co_vs_utg_Main_U65.png,CO;BB;UTG;HJ,,,,
Main,V65,image379.png,60bb,CO,UTG,rfi,60bb_co_vs_utg_Main_V65.png,CO;UTG;HJ,,,,
Main,U66,image380.png,60bb,BTN,UTG,jam,60bb_btn_vs_utg_Main_U66.png,BTN;UTG;HJ;CO,,,,
Main,V66,image380.png,60bb,BTN,UTG,jam,60bb_btn_vs_utg_Main_V66.png,BTN;UTG;HJ;CO,,,,
Main,U69,image381.png,60bb,BB,UTG,rfi,60bb_bb_vs_utg_Main_U69.png,BB;UTG;HJ;CO;BTN;SB,,,,
Main,V69,image381.png,60bb,BB,UTG,iso,60bb_bb_vs_utg_Main_V69.png,BB;HJ;CO;BTN;SB,,,,
Main,U70,image381.png,60bb,BB,UTG,rfi,60bb_bb_vs_utg_Main_U70.png,BB;UTG;HJ;CO;BTN;SB,,,,
Main,V70,image381.png,60bb,BB,UTG,,60bb_bb_vs_utg_Main_V70.png,BB;HJ;CO;BTN;SB,,,,
Main,U68,image382.png,60bb,SB,UTG,rfi,60bb_sb_vs_utg_Main_U68.png,SB;UTG;HJ;CO;BTN,,,,
Main,V68,image382.png,60bb,SB,UTG,rfi,60bb_sb_vs_utg_Main_V68.png,SB;UTG;HJ;CO;BTN,,,,
Main,Y61,image383.png,100bb,UTG,UTG,rfi,100bb_utg_vs_utg_Main_Y61.png,UTG;HJ;CO;BTN;SB;BB,,,,
Main,Z61,image383.png,100bb,UTG,UTG,,100bb_utg_vs_utg_Main_Z61.png,UTG;BTN;SB;BB,,,,
Main,Y62,image384.png,100bb,UTG,UTG,rfi,100bb_utg_vs_utg_Main_Y62.png,UTG;CO;BTN;SB;BB,,,,
Main,Z62,image384.png,100bb,UTG,UTG,,100bb_utg_vs_utg_Main_Z62.png,UTG;SB;BB,,,,
Main,Y63,image385.png,100bb,BTN,UTG,rfi,100bb_btn_vs_utg_Main_Y63.png,BTN;SB;BB;UTG,,,,
Main,Z63,image385.png,100bb,BB,UTG,rfi,100bb_bb_vs_utg_Main_Z63.png,BB;UTG,,,,
Main,Y64,image386.png,100bb,HJ,UTG,rfi,100bb_hj_vs_utg_Main_Y64.png,HJ;SB;BB;UTG,,,,
Main,Z64,image386.png,100bb,HJ,UTG,rfi,100bb_hj_vs_utg_Main_Z64.png,HJ;UTG,,,,
Main,Y65,image387.png,100bb,CO,UTG,rfi,100bb_co_vs_utg_Main_Y65.png,CO;BB;UTG;HJ,,,,
Main,Z65,image387.png,100bb,CO,UTG,rfi,100bb_co_vs_utg_Main_Z65.png,CO;UTG;HJ,,,,
Main,Y66,image388.png,100bb,BTN,UTG,jam,100bb_btn_vs_utg_Main_Y66.png,BTN;UTG;HJ;CO,,,,
Main,Z66,image388.png,100bb,BTN,UTG,,100bb_btn_vs_utg_Main_Z66.png,BTN;UTG;HJ;CO,,,,
Main,Y68,image389.png,100bb,SB,UTG,rfi,100bb_sb_vs_utg_Main_Y68.png,SB;UTG;HJ;CO;BTN,,,,
Main,Z68,image389.png,100bb,SB,UTG,rfi,100bb_sb_vs_utg_Main_Z68.png,SB;UTG;HJ;CO;BTN,,,,
Main,Y69,image390.png,100bb,BB,UTG,rfi,100bb_bb_vs_utg_Main_Y69.png,UTG;HJ;CO;BTN;SB,,,,
Main,Z69,image390.png,100bb,BB,UTG,,100bb_bb_vs_utg_Main_Z69.png,HJ;CO;BTN;SB,,,,
Main,Y70,image391.png,100bb,BB,UTG,rfi,100bb_bb_vs_utg_Main_Y70.png,UTG;HJ;CO;BTN;SB;BB,,,,
Main,Z70,image391.png,100bb,BB,UTG,,100bb_bb_vs_utg_Main_Z70.png,HJ;CO;BTN;SB;BB,,,,
Main,U73,image392.png,60bb,UTG,UTG,rfi,60bb_utg_vs_utg_Main_U73.png,UTG;CO;BTN;SB;BB,,,,
Main,V73,image392.png,60bb,UTG,UTG,,60bb_utg_vs_utg_Main_V73.png,UTG;BTN;SB;BB,,,,
Main,U74,image393.png,60bb,UTG,UTG,rfi,60bb_utg_vs_utg_Main_U74.png,UTG;BTN;SB;BB,,,,
Main,V74,image393.png,60bb,UTG,UTG,,60bb_utg_vs_utg_Main_V74.png,UTG;SB;BB,,,,
Main,U75,image394.png,60bb,SB,UTG,rfi,60bb_sb_vs_utg_Main_U75.png,SB;UTG;BB,,,,
Main,V75,image394.png,60bb,SB,UTG,jam,60bb_sb_vs_utg_Main_V75.png,SB;BB;UTG,,,,
Main,U76,image395.png,60bb,HJ,UTG,rfi,60bb_hj_vs_utg_Main_U76.png,HJ;SB;UTG;BB,,,,
Main,V76,image395.png,60bb,HJ,UTG,rfi,60bb_hj_vs_utg_Main_V76.png,HJ;BB;UTG,,,,
Main,U77,image396.png,60bb,CO,UTG,rfi,60bb_co_vs_utg_Main_U77.png,CO;UTG;HJ,,,,
Main,V77,image396.png,60bb,CO,UTG,rfi,60bb_co_vs_utg_Main_V77.png,CO;UTG;HJ,,,,
Main,U78,image397.png,60bb,BTN,UTG,rfi,60bb_btn_vs_utg_Main_U78.png,BTN;UTG;HJ;CO,,,,
Main,V78,image397.png,60bb,BTN,UTG,rfi,60bb_btn_vs_utg_Main_V78.png,BTN;UTG;HJ;CO,,,,
Main,U80,image398.png,60bb,SB,UTG,jam,60bb_sb_vs_utg_Main_U80.png,SB;UTG;HJ;CO;BTN,,,,
Main,V80,image398.png,60bb,SB,UTG,jam,60bb_sb_vs_utg_Main_V80.png,SB;UTG;HJ;CO;BTN,,,,
Main,U82,image399.png,60bb,SB,UTG,,60bb_sb_vs_utg_Main_U82.png,SB;UTG;HJ;CO;BTN,,,,
Main,V82,image399.png,60bb,SB,UTG,,60bb_sb_vs_utg_Main_V82.png,SB;HJ;CO;BTN,,,,
Main,N83,image295.png,30bb,HJ,UTG,jam,30bb_hj_vs_utg_Main_N83.png,HJ;CO;BTN;SB;BB,,,,
Main,O83,image295.png,30bb,SB,UTG,jam,30bb_sb_vs_utg_Main_O83.png,SB;CO;BTN;BB,,,,
Main,Y73,image400.png,100bb,UTG,UTG,rfi,100bb_utg_vs_utg_Main_Y73.png,UTG;CO;BTN;SB;BB,,,,
Main,Z73,image400.png,100bb,UTG,UTG,,100bb_utg_vs_utg_Main_Z73.png,UTG;SB;BB,,,,
Main,Y74,image401.png,100bb,UTG,UTG,rfi,100bb_utg_vs_utg_Main_Y74.png,UTG;BTN;SB;BB,,,,
Main,Z74,image401.png,100bb,UTG,UTG,,100bb_utg_vs_utg_Main_Z74.png,UTG;SB;BB,,,,
Main,Y75,image402.png,100bb,SB,UTG,rfi,100bb_sb_vs_utg_Main_Y75.png,SB;UTG;BB,,,,
Main,Z75,image402.png,100bb,BB,UTG,rfi,100bb_bb_vs_utg_Main_Z75.png,BB;UTG,,,,
Main,Y76,image403.png,100bb,HJ,UTG,rfi,100bb_hj_vs_utg_Main_Y76.png,HJ;SB;UTG;BB,,,,
Main,Z76,image403.png,100bb,HJ,UTG,rfi,100bb_hj_vs_utg_Main_Z76.png,HJ;BB;UTG,,,,
Main,Y77,image404.png,100bb,CO,UTG,rfi,100bb_co_vs_utg_Main_Y77.png,CO;UTG;HJ,,,,
Main,Z77,image404.png,100bb,CO,UTG,rfi,100bb_co_vs_utg_Main_Z77.png,CO;UTG;HJ,,,,
Main,Y78,image405.png,100bb,BTN,UTG,rfi,100bb_btn_vs_utg_Main_Y78.png,BTN;UTG;HJ;CO,,,,
Main,Z78,image405.png,100bb,BTN,UTG,rfi,100bb_btn_vs_utg_Main_Z78.png,BTN;UTG;HJ;CO,,,,
Main,Y80,image406.png,100bb,SB,UTG,,100bb_sb_vs_utg_Main_Y80.png,SB;UTG;HJ;CO;BTN,,,,
Main,Z80,image406.png,100bb,SB,UTG,,100bb_sb_vs_utg_Main_Z80.png,SB;UTG;HJ;CO;BTN,,,,
Main,Y81,image407.png,100bb,SB,UTG,,100bb_sb_vs_utg_Main_Y81.png,SB;UTG;HJ;CO;BTN,,,,
Main,Z81,image407.png,100bb,SB,UTG,,100bb_sb_vs_utg_Main_Z81.png,SB;HJ;CO;BTN,,,,
Main,U81,image408.png,60bb,SB,UTG,,60bb_sb_vs_utg_Main_U81.png,SB;UTG;HJ;CO;BTN,,,,
Main,V81,image408.png,60bb,SB,UTG,,60bb_sb_vs_utg_Main_V81.png,SB;HJ;CO;BTN,,,,
Main,U84,image409.png,60bb,HJ,UTG,,60bb_hj_vs_utg_Main_U84.png,HJ;CO;BTN;SB;BB,,,,
Main,V84,image409.png,60bb,BTN,UTG,,60bb_btn_vs_utg_Main_V84.png,BTN;SB;BB,,,,
Main,U83,image410.png,60bb,SB,UTG,,60bb_sb_vs_utg_Main_U83.png,SB;HJ;CO;BTN;BB,,,,
Main,V83,image410.png,60bb,SB,UTG,,60bb_sb_vs_utg_Main_V83.png,SB;CO;BTN;BB,,,,
Main,Y82,image411.png,100bb,SB,UTG,,100bb_sb_vs_utg_Main_Y82.png,UTG;HJ;CO;BTN;SB,,,,
Main,Z82,image411.png,100bb,SB,UTG,,100bb_sb_vs_utg_Main_Z82.png,HJ;CO;BTN;SB,,,,
Main,Y83,image412.png,100bb,HJ,UTG,,100bb_hj_vs_utg_Main_Y83.png,HJ;CO;BTN;SB,,,,
Main,Z83,image412.png,100bb,CO,UTG,,100bb_co_vs_utg_Main_Z83.png,CO;BTN;SB,,,,
Main,Y84,image413.png,100bb,HJ,UTG,,100bb_hj_vs_utg_Main_Y84.png,HJ;CO;BTN;SB,,,,
Main,Z84,image413.png,100bb,BTN,UTG,,100bb_btn_vs_utg_Main_Z84.png,BTN;SB,,,,
Main,Q82,image414.png,40bb,SB,UTG,jam,40bb_sb_vs_utg_Main_Q82.png,SB;BB;UTG;HJ;CO;BTN,,,,
Main,R82,image414.png,40bb,SB,UTG,jam,40bb_sb_vs_utg_Main_R82.png,SB;BB;HJ;CO;BTN,,,,
Main,Q83,image415.png,40bb,SB,UTG,jam,40bb_sb_vs_utg_Main_Q83.png,SB;HJ;CO;BTN;BB,,,,
Main,R83,image415.png,40bb,SB,UTG,jam,40bb_sb_vs_utg_Main_R83.png,SB;CO;BTN;BB,,,,
Main,Q84,image416.png,40bb,HJ,UTG,jam,40bb_hj_vs_utg_Main_Q84.png,HJ;CO;BTN;SB;BB,,,,
Main,R84,image416.png,40bb,BTN,UTG,jam,40bb_btn_vs_utg_Main_R84.png,BTN;SB;BB,,,,
Main,B82,image417.png,15bb,SB,UTG,,15bb_sb_vs_utg_Main_B82.png,SB;BTN;HJ;CO,,,,
Main,C82,image417.png,15bb,SB,UTG,,15bb_sb_vs_utg_Main_C82.png,SB;HJ;CO;BTN,,,,
Main,U41,image418.png,60bb,UTG,UTG,rfi,60bb_utg_vs_utg_Main_U41.png,UTG;HJ;CO;BTN;SB;BB,,,,
Main,V41,image418.png,60bb,UTG,UTG,,60bb_utg_vs_utg_Main_V41.png,UTG;HJ;CO;BTN;SB;BB,,,,
Main,U42,image419.png,60bb,UTG,UTG,rfi,60bb_utg_vs_utg_Main_U42.png,UTG;HJ;CO;BTN;SB;BB,,,,
Main,V42,image419.png,60bb,UTG,UTG,,60bb_utg_vs_utg_Main_V42.png,UTG;CO;BTN;SB;BB,,,,
Main,U43,image420.png,60bb,HJ,UTG,rfi,60bb_hj_vs_utg_Main_U43.png,HJ;CO;BTN;SB;BB;UTG,,,,
Main,V43,image420.png,60bb,BTN,UTG,,60bb_btn_vs_utg_Main_V43.png,BTN;SB;BB;UTG,,,,
Main,U44,image421.png,60bb,HJ,UTG,rfi,60bb_hj_vs_utg_Main_U44.png,HJ;CO;BTN;SB;BB;UTG,,,,
Main,V44,image421.png,60bb,HJ,UTG,rfi,60bb_hj_vs_utg_Main_V44.png,HJ;SB;BB;UTG,,,,
Main,U45,image422.png,60bb,CO,UTG,rfi,60bb_co_vs_utg_Main_U45.png,CO;BTN;SB;BB;UTG;HJ,,,,
Main,V45,image422.png,60bb,CO,UTG,rfi,60bb_co_vs_utg_Main_V45.png,CO;BB;UTG;HJ,,,,
Main,U46,image423.png,60bb,BTN,UTG,rfi,60bb_btn_vs_utg_Main_U46.png,BTN;SB;BB;UTG;HJ;CO,,,,
Main,V46,image423.png,60bb,BTN,UTG,jam,60bb_btn_vs_utg_Main_V46.png,BTN;UTG;HJ;CO,,,,
Main,U47,image424.png,60bb,SB,UTG,rfi,60bb_sb_vs_utg_Main_U47.png,SB;BB;UTG;HJ;CO;BTN,,,,
Main,V47,image424.png,60bb,SB,UTG,jam,60bb_sb_vs_utg_Main_V47.png,SB;UTG;HJ;CO;BTN,,,,
Main,U48,image425.png,60bb,BB,UTG,rfi,60bb_bb_vs_utg_Main_U48.png,BB;UTG;HJ;CO;BTN;SB,,,,
Main,V48,image425.png,60bb,BB,UTG,jam,60bb_bb_vs_utg_Main_V48.png,BB;UTG;HJ;CO;BTN;SB,,,,
Main,Y41,image426.png,100bb,UTG,UTG,rfi,100bb_utg_vs_utg_Main_Y41.png,UTG;HJ;CO;BTN;SB;BB,,,,
Main,Z41,image426.png,100bb,UTG,UTG,,100bb_utg_vs_utg_Main_Z41.png,UTG;HJ;CO;BTN;SB;BB,,,,
Main,Y42,image427.png,100bb,UTG,UTG,rfi,100bb_utg_vs_utg_Main_Y42.png,UTG;HJ;CO;BTN;SB;BB,,,,
Main,Z42,image427.png,100bb,UTG,UTG,,100bb_utg_vs_utg_Main_Z42.png,UTG;CO;BTN;SB;BB,,,,
Main,Y43,image428.png,100bb,HJ,UTG,rfi,100bb_hj_vs_utg_Main_Y43.png,HJ;CO;BTN;SB;BB;UTG,,,,
Main,Z43,image428.png,100bb,BTN,UTG,rfi,100bb_btn_vs_utg_Main_Z43.png,BTN;SB;BB;UTG,,,,
Main,Y44,image429.png,100bb,HJ,UTG,rfi,100bb_hj_vs_utg_Main_Y44.png,HJ;CO;BTN;SB;BB;UTG,,,,
Main,Z44,image429.png,100bb,HJ,UTG,rfi,100bb_hj_vs_utg_Main_Z44.png,HJ;SB;BB;UTG,,,,
Main,Y45,image354.png,100bb,CO,UTG,rfi,100bb_co_vs_utg_Main_Y45.png,CO;BTN;SB;BB;UTG;HJ,,,,
Main,Z45,image354.png,100bb,CO,UTG,rfi,100bb_co_vs_utg_Main_Z45.png,CO;BB;UTG;HJ,,,,
Main,Y46,image430.png,100bb,BTN,UTG,rfi,100bb_btn_vs_utg_Main_Y46.png,BTN;SB;BB;UTG;HJ;CO,,,,
Main,Z46,image430.png,100bb,BTN,UTG,,100bb_btn_vs_utg_Main_Z46.png,BTN;UTG;HJ;CO,,,,
Main,Y47,image431.png,100bb,SB,UTG,rfi,100bb_sb_vs_utg_Main_Y47.png,SB;BB;UTG;HJ;CO;BTN,,,,
Main,Z47,image431.png,100bb,SB,UTG,,100bb_sb_vs_utg_Main_Z47.png,SB;UTG;HJ;CO;BTN,,,,
Main,Y48,image432.png,100bb,BB,UTG,rfi,100bb_bb_vs_utg_Main_Y48.png,BB;UTG;HJ;CO;BTN;SB,,,,
Main,Z48,image432.png,100bb,BB,UTG,,100bb_bb_vs_utg_Main_Z48.png,BB;UTG;HJ;CO;BTN;SB,,,,
Main,N14,image433.png,30bb,HJ,UTG,rfi,30bb_hj_vs_utg_Main_N14.png,HJ;CO;BTN;SB;BB;UTG,,,,
Main,O14,image433.png,30bb,HJ,UTG,jam,30bb_hj_vs_utg_Main_O14.png,HJ;SB;BB;UTG,,,,
Main,N15,image434.png,30bb,CO,UTG,rfi,30bb_co_vs_utg_Main_N15.png,CO;BTN;SB;BB;UTG;HJ,,,,
Main,O15,image434.png,30bb,CO,UTG,jam,30bb_co_vs_utg_Main_O15.png,CO;SB;BB;UTG;HJ,,,,
Main,N16,image435.png,30bb,BTN,UTG,rfi,30bb_btn_vs_utg_Main_N16.png,BTN;SB;BB;UTG;HJ;CO,,,,
Main,O16,image435.png,30bb,BTN,UTG,jam,30bb_btn_vs_utg_Main_O16.png,BTN;SB;BB;UTG;HJ;CO,,,,
Main,N17,image436.png,30bb,SB,UTG,rfi,30bb_sb_vs_utg_Main_N17.png,SB;BB;UTG;HJ;CO;BTN,,,,
Main,N18,image437.png,30bb,BB,UTG,rfi,30bb_bb_vs_utg_Main_N18.png,BB;UTG;HJ;CO;BTN;SB,,,,
Main,O17,image438.png,30bb,SB,UTG,jam,30bb_sb_vs_utg_Main_O17.png,SB;BB;UTG;HJ;CO;BTN,,,,
Main,O18,image439.png,30bb,BB,UTG,jam,30bb_bb_vs_utg_Main_O18.png,BB;SB;UTG;HJ;CO;BTN,,,,
Main,N25,image440.png,30bb,HJ,UTG,rfi,30bb_hj_vs_utg_Main_N25.png,HJ;SB;BB;UTG,,,,
Main,O25,image440.png,30bb,HJ,UTG,jam,30bb_hj_vs_utg_Main_O25.png,HJ;SB;BB;UTG,,,,
Main,N26,image441.png,30bb,CO,UTG,rfi,30bb_co_vs_utg_Main_N26.png,CO;BB;UTG;HJ,,,,
Main,O26,image441.png,30bb,CO,UTG,jam,30bb_co_vs_utg_Main_O26.png,CO;BB;UTG;HJ,,,,
Main,N28,image442.png,30bb,SB,UTG,rfi,30bb_sb_vs_utg_Main_N28.png,SB;UTG;HJ;CO;BTN,,,,
Main,N29,image443.png,30bb,BB,UTG,rfi,30bb_bb_vs_utg_Main_N29.png,BB;UTG;HJ;CO;BTN;SB,,,,
Main,O28,image444.png,30bb,SB,UTG,jam,30bb_sb_vs_utg_Main_O28.png,SB;UTG;HJ;CO;BTN,,,,
Main,O29,image445.png,30bb,BB,UTG,jam,30bb_bb_vs_utg_Main_O29.png,BB;SB;UTG;HJ;CO;BTN,,,,
Main,N3,image446.png,30bb,UTG,UTG,rfi,30bb_utg_vs_utg_Main_N3.png,UTG,,,,
Main,O3,image446.png,30bb,UTG,UTG,rfi,30bb_utg_vs_utg_Main_O3.png,UTG,,,,
Main,N4,image447.png,30bb,UTG,UTG,rfi,30bb_utg_vs_utg_Main_N4.png,UTG,,,,
Main,O4,image447.png,30bb,UTG,UTG,rfi,30bb_utg_vs_utg_Main_O4.png,UTG,,,,
Main,N5,image433.png,30bb,HJ,UTG,rfi,30bb_hj_vs_utg_Main_N5.png,HJ;UTG,,,,
